"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $3031.26/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x391e4c2cca0ece3b19d9af22db9a16e43fc32b8a13a46739cca867bc6093f344","13193070","1631211003","2021-09-09 18:10:03","0x224e69025a2f705c8f31efb6694398f8fd09ac5c","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004416123680902842","13.3864190689736","3424.24","","","Approve",""
"0x55a4d74c7c498c860a658e7a8524ce5e6861aee961ea4bd35f89e9bfa54eeec1","13193108","1631211520","2021-09-09 18:18:40","0xef38dba7775e753b8e6d81e9a56aa922fd17e817","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.0055240812","16.744926378312","3424.24","","","Approve",""
"0xea104eba2d8a2a0bb970a2cf012596e242dc4d9b01199a1bd497ef1bb36c7748","13193257","1631213410","2021-09-09 18:50:10","0x224e69025a2f705c8f31efb6694398f8fd09ac5c","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004717856377716593","14.3010493235172","3424.24","","","Approve",""
"0xc7af85851531205ea51a2f5609dd46b5b47efd5c6eabbebb40e3e822f7ca8abe","13193269","1631213554","2021-09-09 18:52:34","0x5b33443efbd5d2bc5149f7ca81922f4ed5d6397b","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.00504844188835238","15.303139958487","3424.24","","","Approve",""
"0x238d218cef59d017b43c0bdad9e56652a47f5715b2a34edba0ae5ed80168df34","13193325","1631214323","2021-09-09 19:05:23","0xe26bed026227411be68f14d952c6e36c18d0a97f","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.007253844","21.98828716344","3424.24","","","Approve",""
"0x2aac225ffe7b0dd015b300b26ddda3af5b8082956fca5e357b190dd4205347e3","13193395","1631215191","2021-09-09 19:19:51","0x3630220f243288e3eac4c5676fc191cff5756431","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.00557988","16.9140670488","3424.24","","","Approve",""
"0x3cf3361759e6b2ce2c66d51fa7b3756d59941585cf4cebeb2b31a2e35ec930c9","13193420","1631215483","2021-09-09 19:24:43","0xbde643b0a131ba17ee679a69cdcac0c101f54044","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.006649357","20.15592989982","3424.24","","","Approve",""
"0x80b420279cecd41d6cb2a69fb5368a1ea11a08129323d16517941b6b1bda98a7","13193477","1631216305","2021-09-09 19:38:25","0x588a07fdb3ddaff7e32b7fe20828afab7d3387e7","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.005486882","16.63216593132","3424.24","","","Approve",""
"0x912a77dc888b41473da7b7e973c640629733f0b8c6f7df3072796ff5a7ce084e","13193574","1631217457","2021-09-09 19:57:37","0xb5c46131b4d8d13e4c0e476b9a2ea5b43945891e","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.0052683367","15.969698305242","3424.24","","","Approve",""
"0xd8e2c84a2e85d21bea63ef0b2c9d4d22f00b6c25093eb5e6252f315e0f5b689c","13193637","1631218315","2021-09-09 20:11:55","0x205b993bb19930c80fb10ddf4f4c423e49c4caac","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.006245056885942094","18.9303911360808","3424.24","","","Approve",""
"0x17dff2b06be8b3affbc53a4a8ecd1dea84e71f6ccfc828f35ecaacff5ee6264e","13193663","1631218662","2021-09-09 20:17:42","0x1ca48a32482ef29708e95f248e8a613f05782ed3","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.005832063092952046","17.6784995711418","3424.24","","","Approve",""
"0x6ee67b070c3a6f00b75f41c98bb792ecc9c807be34923012c92694fe56aa905a","13193699","1631219118","2021-09-09 20:25:18","0xcba1a275e2d858ecffaf7a87f606f74b719a8a93","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.005464581638750475","16.5645677382788","3424.24","","","Approve",""
"0x08cc1bd1de2a87bc9f6aef11bf0df052a19865c0dcd0e5785616e0a3c697ec84","13193791","1631220325","2021-09-09 20:45:25","0x2fa2cf37b1a330389b1cf8b985f71ff76a980ac4","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.005486882","16.63216593132","3424.24","","","Approve",""
"0x1db3c862516ca116e390984941a480aa1a851a5fa087abef247742391cba79b7","13193798","1631220385","2021-09-09 20:46:25","0xcde0c4e5c2c3a85bc822538348ff96ae28be5bf8","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004255327508640408","12.8990040638413","3424.24","","","Approve",""
"0xa95f6e76ba68805d5e7f6d473ee14c803fbed997b801e78c4b75fabb20aaf6a1","13193842","1631220972","2021-09-09 20:56:12","0xfb2adaa0fb808ec4d42337b2e3cafb0fb9927977","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004348167989","13.1804276983361","3424.24","","","Approve",""
"0x9f1dce0edebecb127514bcc93e1e2f9cc8e361e0aac24426d246ee290670c400","13193872","1631221292","2021-09-09 21:01:32","0x0b39a46d9fe2f26ffe03c5f32fdf19541e1e92c8","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.00418491","12.6855502866","3424.24","","","Approve",""
"0xf0e61a665e9671159482be89dc172e3a4647debb0da809cef1f6bca5bdf425ac","13193883","1631221413","2021-09-09 21:03:33","0xedd30fcc3b4053513ae39e463efb1bfbde773ffe","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004237858132445497","12.8460498425567","3424.24","","","Approve",""
"0xfc6facc1952862d5ce78da034bf33b887f77d574b36fa8e0aa82a386ed120319","13193977","1631222459","2021-09-09 21:20:59","0xaed09aea5bbcf22a50ec4442f9934926a4836e61","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004141568339991255","12.5541704462819","3424.24","","","Approve",""
"0x6a4c92f9c80e676a8cfbab6ba5f77ee5e13d8bf5d206e552de830709fc1c87ac","13194056","1631223477","2021-09-09 21:37:57","0xd0a9c2a0fd3930e7972f2bdea8db1649ae167170","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003869312911414124","11.7288934558532","3424.24","","","Approve",""
"0xe775dda8f30a5ad9f72864cfb64dc66eaae218a35ef3dcd2c212518d0b6ffb8f","13194166","1631224982","2021-09-09 22:03:02","0x759545fd2fbe2aa0adb9f84400ad49338bf39958","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003912744596848922","11.8605461866443","3424.24","","","Approve",""
"0x9a0a5d2e219d17cf0f0c04c09c488779f309d3a09813cf09905286ff864d1843","13194183","1631225193","2021-09-09 22:06:33","0xd0a9c2a0fd3930e7972f2bdea8db1649ae167170","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003891653579252322","11.7966138286444","3424.24","","","Approve",""
"0x0502b382d6bc3c233102c113d9d99e05724306327df015168fc3e01718a64552","13194207","1631225560","2021-09-09 22:12:40","0x9e5a57470a2a136a3d4de39e1996e05944c4b1fb","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004059945821685979","12.3067513714438","3424.24","","","Approve",""
"0x509b109203eb8f6ad1d5a7d7ce3e1858e7401e9f3b2dce3178280bc3aae5907f","13194262","1631226322","2021-09-09 22:25:22","0x044a9c43e95aa9fd28eea25131a62b602d304f1f","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004012451344310555","12.1627832619548","3424.24","","","Approve",""
"0xbc213f64c312bfe42388d29b62500ba15bf3df6178715bf7a8c52ad3c681b8e9","13194304","1631226903","2021-09-09 22:35:03","0x414c7e1b2b4694d5434b200ce3a44684d5cfc915","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003477657916390326","10.5416853356373","3424.24","","","Approve",""
"0x87892f7544bdbce2b7d0244503436d63d0733208630c1f843c2a58a845ee9627","13194329","1631227263","2021-09-09 22:41:03","0x11a8c90d36d147fa27e6313bfe1ec7a0eaab424a","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003954082895741003","11.9858533185439","3424.24","","","Approve",""
"0xf981c74c5ba3f7a7b20a9363860e6a69f89e8e5b9e187cb8f403f0d853752639","13194338","1631227412","2021-09-09 22:43:32","0x5b82d74307d75fde3a5da2cdfeb60ed60430f2a8","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.00371992","11.2760446992","3424.24","","","Approve",""
"0x0876f2c4f87caa71fe7f4e263d003b27fb5b8658090a3dd7d134d6807b8e5656","13194360","1631227745","2021-09-09 22:49:05","0x7a8edc710ddeadddb0b539de83f3a306a621e823","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.00367737212325778","11.1470710223464","3424.24","","","Approve",""
"0x8a42e1f3745b4a8ba6cc62c825e4d31584d7af78ac50dde649b59d56d4f99278","13194426","1631228522","2021-09-09 23:02:02","0x547b36b9710b5fdbcd89abf983c2b944bfc6c073","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003494989566546151","10.5942220734887","3424.24","","","Approve",""
"0xeffb69a3d23c7e3c3fb06d59e128fe1114514af58a501fcbc49ce3f8315c0386","13194526","1631229767","2021-09-09 23:22:47","0x9d645a19e25be438d9bee9d6374f635a1e26663b","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.007811999799732326","23.6802025129366","3424.24","","","Approve",""
"0x623f67e9189c226625099b45a5aeb5c95897c0d2d8013f6d16eabcaf94e65001","13194586","1631230678","2021-09-09 23:37:58","0x53c40473dcdfd927c4201ccfe24e314a7d7c3584","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004828360729776807","14.6360167457432","3424.24","","","Approve",""
"0xa7c20ab41087f477ddf26335c748cbe2479d2b9d1a9445299658c45d6e89b7ec","13194657","1631231681","2021-09-09 23:54:41","0x5b82d74307d75fde3a5da2cdfeb60ed60430f2a8","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.00418491","12.6855502866","3424.24","","","Approve",""
"0x2814cb5d8fe99c74e3161d56dea0c2f1fb03119b3ba27475c7cabedaabe701bd","13194762","1631233140","2021-09-10 00:19:00","0xad1283ea8dacb53138940c1cf8625963af56c37c","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.006275403164736413","19.0223785971389","3209.41","","","Approve",""
"0x85e071bf132600d59621be903f5b16833f433cca289a321920fa85d3d93ddde9","13194820","1631233881","2021-09-10 00:31:21","0xec0297f0a72286c92e826e3b55bd61ad31986dfe","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004928894","14.94075922644","3209.41","","","Approve",""
"0xe605fe3b4683a3bc1038b2823b8cb6cb821ec1c39f0dbb23b23467043d9fb9f8","13194982","1631236228","2021-09-10 01:10:28","0x426b3affbbe924e01575d5b3cb9dc640625bbb49","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.00551338643","16.7125077498018","3209.41","","","Approve",""
"0x442c7719f35a5f5af1d7d44d8bcefcc891fe405bb53c416ec3d40faa856241fb","13195214","1631239549","2021-09-10 02:05:49","0x2740ddb3509532f23044a127a1d0995fb9f8fd58","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.005942206317550109","18.0123723221369","3209.41","","","Approve",""
"0x527e525bb1cecfda1aed567a2fadd68002f160f58e9302c038f5d72a79727faa","13195259","1631240060","2021-09-10 02:14:20","0x2740ddb3509532f23044a127a1d0995fb9f8fd58","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004102627037751625","12.436129234455","3209.41","","","Approve",""
"0xb9bca7c2971f5cc6edeb793a11626798321ac6ca0e7a7924837fab895e19ba8f","13195526","1631243662","2021-09-10 03:14:22","0x39f66125b377516f05a4b3ceb516695199f0a41b","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003647530152297398","11.056612249453","3209.41","","","Approve",""
"0x7eca3cd8abae9ac6aa7419c7b5fb4300403cedfc61ae03f5c4f1b17fb4248557","13195620","1631245100","2021-09-10 03:38:20","0x91384d160a7070005400685fd464ce409d917ef6","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004428010405385361","13.4224508214284","3209.41","","","Approve",""
"0xcab5411460ee7a312fbb16e386bf90d93614f1b25cdc9e7f355966a9c34aa122","13195659","1631245562","2021-09-10 03:46:02","0xe6b8bf38ab08e7b8acee241aad608f9650ece21e","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003208431","9.72558855306","3209.41","","","Approve",""
"0x2dcffd3d409d3030990bf17b15230e648b0ebb6c4d6afa9023dedf1c2c24f152","13195697","1631245970","2021-09-10 03:52:50","0x72b223de2f773c814465c4a8f2ef9faae702cfb3","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003419372991882019","10.3650085753723","3209.41","","","Approve",""
"0xc903c74bd17c27b98d5b21b2cad36fc9c66c278bcdda2a9aa2e3b6436420bef3","13195709","1631246170","2021-09-10 03:56:10","0x9e0ee8cad01a4dfc4167d077b0e5227e0090141b","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003499738505184742","10.6086173412263","3209.41","","","Approve",""
"0x4bac40f73116026f3fc54b0050e7d87ca68fe470785eccb722a4cd1662996b0e","13195713","1631246222","2021-09-10 03:57:02","0x32349c94082a8cfd9cac7031f4ec980f8d94cbfd","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003301429","10.00748967054","3209.41","","","Approve",""
"0x248550538b7c9c1002bb2b0b4d4a229eb0f374432ab31cba2a7d16431656a3e8","13195724","1631246352","2021-09-10 03:59:12","0x2740ddb3509532f23044a127a1d0995fb9f8fd58","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.0031066421129554","9.41703997131719","3209.41","","","Approve",""
"0x8de68cf9897b18c385fc36034b955b052f795b6eee17ae31456609bf3294fe45","13195740","1631246529","2021-09-10 04:02:09","0x72b223de2f773c814465c4a8f2ef9faae702cfb3","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003450314872182428","10.4588014594517","3209.41","","","Approve",""
"0xc881108857dcc76e2b32e0cc6f994eb96b9112a82e8eb1e6c297947cd44a71ab","13195793","1631247128","2021-09-10 04:12:08","0x72b223de2f773c814465c4a8f2ef9faae702cfb3","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003491906303042319","10.5848759001601","3209.41","","","Approve",""
"0xc93cf7a095b2558c74ffc7a93a732bc7d35aaba6fe7faabf2c93b41b5f921c6e","13195987","1631249725","2021-09-10 04:55:25","0x2b217eaa3dd4fddf03372a8d7834afafc2bc6835","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003347928","10.14844022928","3209.41","","","Approve",""
"0x6407a4413ea5b66b747fe671b5fec0053839643cd82366a9a292ac5107051c8d","13196106","1631251520","2021-09-10 05:25:20","0xd7927d0d47327449890f39a620dc651b66502df3","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004150868590194573","12.5823619227132","3209.41","","","Approve",""
"0x27c742974f093fe3aa6e4333b0596a72ca5fc2fab4bfc651b51036e4e11bffbe","13196291","1631253772","2021-09-10 06:02:52","0xd6e50cb0e646206231bbfb2c8424c1420152f005","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.002929437","8.87988520062","3209.41","","","Approve",""
"0xb544eb20231d47e799c3e8a9b581ac40a1d711e19131534f69cfc6e6350af13b","13196372","1631254858","2021-09-10 06:20:58","0xd6832f7046c9fadd1740dca00a1b366d8279c3c2","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003371104126763453","10.218693095293","3209.41","","","Approve",""
"0xc26f63d22a70ae4125f77f698d67dabd4495e34ef93a8f5b15a03171a4daab66","13196672","1631258826","2021-09-10 07:27:06","0xdda924de50465e7c127643be26d3194a8fbb90e4","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003319877217948598","10.0634110156789","3209.41","","","Approve",""
"0xcd6934cd725a345419f70162706a0c6cc45931a48f1ee270417a922372b5b1c9","13196807","1631260737","2021-09-10 07:58:57","0x65a0bf08ff1bf021ed8d929402371f6cfb83ab53","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004091912","12.40364916912","3209.41","","","Approve",""
"0x2d4ddf43d733b33c1f6a62e9f503c8b6cbf4bcb872f5102cbf08b052db7a8047","13196892","1631261840","2021-09-10 08:17:20","0xb7d0fb518a5b7bf8dc7ea19a715e8fd8bd983e27","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003526089460910835","10.6884939392806","3209.41","","","Approve",""
"0x2cf5136017fa91bd487c9077994a6476a37d52aace0c605f8968f303681a2784","13196900","1631261950","2021-09-10 08:19:10","0x6bf964d66ffb54b9d32e4cc1203edcb9f48a3139","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003905916","11.83984693416","3209.41","","","Approve",""
"0xd5dff365b97c0b4836000b5515019d5f01729166e6b262886faae605cbbbe69e","13197331","1631268222","2021-09-10 10:03:42","0xb44373deb287e83ba5fd8909f4076c9b9ccf0ec4","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004906283045378546","14.8722195441342","3209.41","","","Approve",""
"0xb17d5632ab037d773b21b0ebd703521183097cdc9ab43887ad14bde52501573d","13197332","1631268223","2021-09-10 10:03:43","0xb7b8f4980edbdc8b0a515128754a79dd7c6e2ce6","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004603401","13.95410531526","3209.41","","","Approve",""
"0x130674b8c9f74b7ddb173a529a3e2eb91c6e7ca07c32f6341128f5531dbeb005","13197356","1631268645","2021-09-10 10:10:45","0xb7b8f4980edbdc8b0a515128754a79dd7c6e2ce6","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004556902","13.81315475652","3209.41","","","Approve",""
"0x18a3afe06f4a27647a74263639a6579130fe1529295260c136e8458e1a4dff06","13197543","1631270929","2021-09-10 10:48:49","0x41b10431feeb6d40eed223561c897c176c87df13","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003683579806948835","11.1658881256117","3209.41","","","Approve",""
"0x198e03c931383b376d775a7c18124d7c4d52bb32f95bb59e47dc0777e9f42437","13197793","1631274072","2021-09-10 11:41:12","0x5516a43108050360e4b4b20153f8a6995d0b1c5f","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.001763677005745935","5.34616356043742","3209.41","","","Transfer",""
"0xa2effb2a429a31a4d36c092b0110984a7653044f7df70d1822efb2a0b4cfa172","13197824","1631274525","2021-09-10 11:48:45","0x7e3de32b65ccae9233ad666f5f7b2872ef37fa09","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.00325493","9.8665391118","3209.41","","","Approve",""
"0xedc359e7d8d7a92a46f47794dd8b9821a1b8acc8574dcab674f260ae4da74028","13197824","1631274525","2021-09-10 11:48:45","0x5516a43108050360e4b4b20153f8a6995d0b1c5f","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.001836350050060945","5.56645445274774","3209.41","","","Transfer",""
"0xa4ea4c7d2e2be41a110f07852df5e3af0fbc71a12b34e20a5703e04a36d96ba8","13197869","1631275055","2021-09-10 11:57:35","0x443eb1f18cf8fd345df376078c72e00b27e3f6a3","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003078684559492539","9.33229335780736","3209.41","","","Approve",""
"0x27ec127359d87b8515440b433e073360535168c460313d993342dfdeb973fd45","13197909","1631275584","2021-09-10 12:06:24","0x7e3de32b65ccae9233ad666f5f7b2872ef37fa09","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.002975936","9.02083575936","3209.41","","","Approve",""
"0xe83de6e754971fa61db8cbf5fc96e262614a2ff189e5deafd9a2722fca24ddc2","13198080","1631277961","2021-09-10 12:46:01","0xae01e0a25fbedcc99a57dab5935b485fa68e3a82","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.00323212966685529","9.79742537395177","3209.41","","","Approve",""
"0x37781332fcb8c9fefff43c3dda07439f66d8e4ea22f58ca97dcf747f4cbae0fc","13198100","1631278410","2021-09-10 12:53:30","0x9c8437cc637e19d6ad5aa39f7e717b46638f97d9","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.00552448304761293","16.7461444829072","3209.41","","","Approve",""
"0x15a661ca16119d5debfdb0019d67e0696465fad6df9a676f13bf88b5f7525624","13198173","1631279423","2021-09-10 13:10:23","0xed5a1aa5687de0f9da5bf4c662665eb7387189eb","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004482100709507498","13.5864125967017","3209.41","","","Approve",""
"0x20a20513a28b70ae0cc5aa6e0b24c66bb72091f7d67faa2e6e142452cf391883","13198178","1631279466","2021-09-10 13:11:06","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004045413","12.26269861038","3209.41","","","Approve",""
"0xba6012b2acb7b860bf8c8d44564c30b3daa521e45652548ea883bd60bfb63495","13198247","1631280438","2021-09-10 13:27:18","0x1c012b03f1c2dea274d2eeeb566b0eeabfe3af1a","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.00351386","10.6514232636","3209.41","","","Approve",""
"0x81afe9e53e60cf122923cec8fbbdc020c9b44ac0aed6128f5ea07fbebd325cc3","13198486","1631283106","2021-09-10 14:11:46","0xf70c1cb0a9833ba9613f054db71ab3eaf45060b6","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003022435","9.1617863181","3209.41","","","Approve",""
"0xbbf7bb929db0b203d67d43230053742f439dba818d033b067ad224e73eb8d5ab","13198687","1631285870","2021-09-10 14:57:50","0x90e0fd10e65276af0caea186c15cfb06bdd684b4","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.00557988","16.9140670488","3209.41","","","Approve",""
"0x7839b4bfd790006804abdebe7d8bc014f1fbde4cbe74d728ca699b5402e469cc","13198687","1631285870","2021-09-10 14:57:50","0xe341d029a0541f84f53de23e416bee8132101e48","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.0045011032","13.644014086032","3209.41","","","Approve",""
"0x070d2bb6ca18dfb5ccc61b1a765a89dd8837716d38d91147f9b1e583ac5537ee","13198990","1631289878","2021-09-10 16:04:38","0x5e49a561b35d6867d98d67b702c3b7946edef044","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003749929","11.36700978054","3209.41","","","Transfer",""
"0x830baaf0c7f5d7ff3755004a6d8dc7370aa3fa14616a0b6cc05d92c3aa4f1693","13198993","1631289946","2021-09-10 16:05:46","0x01e060498c74141ec7454c6b8cc670dd1a99a2dc","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004833721717873261","14.6522672945205","3209.41","","","Approve",""
"0xacdb23efeaa8b54dbd8216d38e661970663610ed7b42f411ab1d291e63fceea0","13199025","1631290372","2021-09-10 16:12:52","0x62fd96f59c9a6bd5acee89f7333999c80d1e7308","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004253781528488008","12.8943177960446","3209.41","","","Approve",""
"0x5718fe89ba21b2b5ec28fc8d548ea608eb06043a400486685aac9ce070167a7d","13199126","1631291570","2021-09-10 16:32:50","0x01ebce016681d076667bdb823ebe1f76830da6fa","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003812918","11.55794581668","3209.41","","","Approve",""
"0x29e3c498a41b46b0a1cf7aa702efc791325a446db4c80b5726d400e62ed7b610","13199167","1631292071","2021-09-10 16:41:11","0x414c7e1b2b4694d5434b200ce3a44684d5cfc915","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003152392604514989","9.55572160636211","3209.41","","","Transfer",""
"0x28990372e48b4df820755a4f5503bd0ad6ecdc16b0e298541de86a2a5da2b8e5","13199172","1631292178","2021-09-10 16:42:58","0xf84f2f86be594dcccd4c192ab8058f9f73fb25e7","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003862999694568113","11.7097564541565","3209.41","","","Transfer",""
"0x72edef95e85fb94618891b5453a5e6b608dd98f8045352a7cac6888300cbda82","13199224","1631292842","2021-09-10 16:54:02","0xf2ba9e4872f03a72a94f8c32e87fc0f2981e19a8","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004324407","13.10840196282","3209.41","","","Approve",""
"0x21592b4dac8e03719a518eb3fdabab23ca215590bec62df9342855acad79f88c","13199241","1631293016","2021-09-10 16:56:56","0x01ebce016681d076667bdb823ebe1f76830da6fa","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003219747","9.75989029122","3209.41","","","Transfer",""
"0x235d7a8e975dad76287ed438c71d6d80f612bc00b21a423c36df41b6217815b2","13199555","1631297065","2021-09-10 18:04:25","0xe4f8288e2e7eaee5ac51dc8a8270715156544246","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.00511489","15.5045614614","3209.41","","","Approve",""
"0x285258246d391abf1962a4647e948f157265446f7fb6262e195453a2f741672a","13199567","1631297216","2021-09-10 18:06:56","0x72d4d59f31d0cb4a4213a5dc81fc0108241ecc71","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003673421","11.13509414046","3209.41","","","Approve",""
"0x68a01ca3a5d45c91b8863fcf123c23799699e9578f079e5e4f13bf6ff9ab3bfb","13199708","1631298993","2021-09-10 18:36:33","0x904fd11a90f68e6623e17aef5a53c0a41306da87","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003673421","11.13509414046","3209.41","","","Approve",""
"0x65f681bf1682b20d4180d7b09eb63548a4712227b98e8c3e91c1ed27b9676ed6","13199727","1631299241","2021-09-10 18:40:41","0xb92667e34cb6753449adf464f18ce1833caf26e0","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004293856604731377","13.015795771658","3209.41","","","Approve",""
"0xa7769e375ff41cdb28a2e9d09846cb7f6bcbfd6fc9dc6651ac5738f0c8fc7ffe","13199733","1631299313","2021-09-10 18:41:53","0xf5ad607e8c16c41e3b15b2b32d1ed115d914b1ab","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.004231409","12.82650084534","3209.41","","","Approve",""
"0x86a2ca89be0fdf5a16e8884cc643abf80b7bb8478e1f1c356baccae01586da42","13199758","1631299667","2021-09-10 18:47:47","0x9c8437cc637e19d6ad5aa39f7e717b46638f97d9","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","","0","0","0","0.003917860832887849","11.8760548282996","3209.41","","","Approve",""
